Timestamp_Epoch,Timestamp_Seconds,Cart_X,Cart_Y,Cart_Z,Yaw_angle,Cable_X,Cable_Y,Unused,Cable_Lock,Yaw_angle_corrected,Rot_X,Rot_Y,CCOG_X,CCOG_Y,CCOG_Z
1759744833.041,120033.041,619487.16,5806174.63,41.56,-87.79999999999998,7.599999999999998,3.59999999999998,,1,92.20000000000002,-3.8890938481433697,7.456202052005647,619483.2709061519,5806182.0862020515,41.56
1759744833.242,120033.242,619487.14,5806174.64,41.55,-88.3,7.300000000000004,3.500000000000011,,1,91.7,-3.7150230922391643,7.192955124573619,619483.4249769078,5806181.832955124,41.55
1759744833.445,120033.445,619487.12,5806174.64,41.54,-87.79999999999998,7.500000000000004,3.2999999999999985,,1,92.20000000000002,-3.5854761923114498,7.367792103090847,619483.5345238077,5806182.007792103,41.54
1759744833.647,120033.647,619487.09,5806174.64,41.54,-88.60000000000004,7.900000000000005,3.399999999999992,,1,91.39999999999996,-3.591999272661969,7.814572363552333,619483.4980007273,5806182.454572363,41.54
1759744833.865,120033.865,619487.07,5806174.64,41.54,-88.1999999999999,8.199999999999987,3.699999999999999,,1,91.8000000000001,-3.9557424977938713,8.079733986409904,619483.1142575021,5806182.719733986,41.54
1759744834.067,120034.067,619487.06,5806174.64,41.54,-87.69999999999999,8.2,3.399999999999992,,1,92.30000000000001,-3.726341642156099,8.056945945327753,619483.3336583578,5806182.696945945,41.54
1759744834.269,120034.269,619487.06,5806174.64,41.54,-88.39999999999995,7.899999999999992,3.399999999999992,,1,91.60000000000005,-3.6192553370533975,7.801986337158654,619483.440744663,5806182.441986336,41.54
1759744834.469,120034.469,619487.07,5806174.64,41.54,-87.5,7.800000000000011,3.399999999999992,,1,92.5,-3.736995174827929,7.6442702112963605,619483.3330048252,5806182.284270211,41.54
1759744834.672,120034.672,619487.1,5806174.64,41.54,-86.99999999999999,6.3000000000000025,3.2999999999999985,,1,93.00000000000001,-3.62519398902064,6.118657413352103,619483.474806011,5806180.758657413,41.54
1759744834.888,120034.888,619487.1,5806174.63,41.54,-88.10000000000002,5.400000000000008,3.4000000000000177,,1,91.89999999999998,-3.5771686975000323,5.284303559564509,619483.5228313025,5806179.91430356,41.54
1759744835.091,120035.091,619487.05,5806174.64,41.52,-87.29999999999997,5.500000000000002,2.8999999999999977,,1,92.70000000000003,-3.1558661162927484,5.357285605232871,619483.8941338838,5806179.9972856045,41.52
1759744835.291,120035.291,619486.98,5806174.64,41.53,-87.6,5.900000000000002,3.2000000000000046,,1,92.4,-3.4442594133186293,5.760822605649827,619483.5357405867,5806180.400822605,41.53
1759744835.493,120035.493,619486.9,5806174.63,41.53,-88.10000000000002,6.000000000000009,3.2999999999999985,,1,91.89999999999998,-3.4971167829389533,5.887289206968417,619483.4028832171,5806180.517289207,41.53
1759744835.697,120035.697,619486.81,5806174.63,41.52,-87.99999999999997,6.500000000000015,3.2000000000000046,,1,92.00000000000003,-3.4248973750273706,6.384361986176133,619483.385102625,5806181.014361986,41.52
1759744835.915,120035.915,619486.6,5806174.63,41.51,-88.3,6.200000000000009,3.399999999999992,,1,91.7,-3.582434237733585,6.0964059028508135,619483.0175657623,5806180.726405903,41.51
1759744836.118,120036.118,619486.47,5806174.63,41.52,-88.3,7.699999999999992,3.2000000000000046,,1,91.7,-3.4270216318373867,7.601678941846894,619483.0429783681,5806182.231678941,41.52
1759744836.319,120036.319,619486.48,5806174.61,41.53,-88.89999999999996,7.399999999999998,2.8999999999999977,,1,91.10000000000004,-3.0415266389104736,7.342963686741063,619483.4384733611,5806181.9529636875,41.53
1759744836.522,120036.522,619486.44,5806174.59,41.52,-89.39999999999999,6.500000000000003,1.9999999999999771,,1,90.60000000000001,-2.0679569354866003,6.4787000326433395,619484.3720430644,5806181.068700032,41.52
1759744836.723,120036.723,619486.38,5806174.58,41.52,-88.3,6.900000000000003,0.9999999999999888,,1,91.7,-1.2042569443066378,6.867296790738643,619485.1757430556,5806181.447296791,41.52
1759744836.927,120036.927,619486.35,5806174.58,41.53,-88.3,7.500000000000004,0.6000000000000135,,1,91.7,-0.8222327467099754,7.478899204444318,619485.5277672532,5806182.058899204,41.53
1759744837.132,120037.132,619486.34,5806174.59,41.52,-88.80000000000003,7.20000000000001,0.0999999999999937,,1,91.19999999999997,-0.25076349150764515,7.196326679030562,619486.0892365085,5806181.7863266785,41.52
1759744837.347,120037.347,619486.36,5806174.59,41.52,-88.80000000000003,6.3000000000000025,0.2999999999999813,,1,91.19999999999997,-0.43187145030758084,6.292335579926522,619485.9281285497,5806180.88233558,41.52
1759744837.549,120037.549,619486.4,5806174.6,41.52,-88.10000000000002,4.400000000000007,0.6000000000000135,,1,91.89999999999998,-0.7455529144745822,4.377687843110622,619485.6544470856,5806178.977687843,41.52
1759744837.753,120037.753,619486.34,5806174.59,41.53,-89.20000000000005,3.4999999999999987,1.2999999999999954,,1,90.79999999999995,-1.348740912399096,3.4815079995916762,619484.9912590876,5806178.071508,41.53
1759744837.957,120037.957,619486.31,5806174.59,41.53,-89.49999999999999,3.2999999999999985,1.5000000000000084,,1,90.50000000000001,-1.5287404517409005,3.2867845428642024,619484.7812595483,5806177.876784543,41.53
1759744838.158,120038.158,619486.33,5806174.6,41.53,-88.3,2.2000000000000037,1.0999999999999823,,1,91.7,-1.1647815831185488,2.1663988237690273,619485.1652184168,5806176.766398824,41.53
